     0	-0.125279
     1	-0.169753
     2	-0.212004
     3	-0.249995
     4	-0.28175
     5	-0.303425
     6	-0.309439
     7	-0.297475
     8	-0.271288
     9	-0.236335
    10	-0.196143
    11	-0.151546
    12	-0.102777
    13	-0.0518049
    14	-0.00116519
    15	0.0494784
    16	0.105561
    17	0.171888
    18	0.245092
    19	0.317275
    20	0.382802
    21	0.439773
    22	0.486498
    23	0.517923
    24	0.527211
    25	0.511014
    26	0.473118
    27	0.421533
    28	0.360185
    29	0.288137
    30	0.205933
    31	0.119464
    32	0.0372383
    33	-0.0352268
    34	-0.0971019
    35	-0.149116
    36	-0.189208
    37	-0.212127
    38	-0.216628
    39	-0.20871
    40	-0.196435
    41	-0.183175
    42	-0.166389
    43	-0.143205
    44	-0.115371
    45	-0.0875592
    46	-0.0615542
    47	-0.032321
    48	0.00623152
    49	0.0519321
    50	0.0966188
    51	0.134086
    52	0.164334
    53	0.190673
    54	0.214037
    55	0.232509
    56	0.245398
    57	0.256999
    58	0.274232
    59	0.298609
    60	0.324224
    61	0.343258
    62	0.352003
    63	0.351731
    64	0.344323
    65	0.32912
    66	0.305273
    67	0.276254
    68	0.251302
    69	0.238402
    70	0.237022
    71	0.239787
    72	0.238999
    73	0.230435
    74	0.21194
    75	0.180501
    76	0.132831
    77	0.0697587
    78	0.000251137
    79	-0.0620897
    80	-0.109784
    81	-0.144654
    82	-0.172692
    83	-0.198285
    84	-0.223615
    85	-0.251812
    86	-0.288241
    87	-0.336652
    88	-0.393644
    89	-0.447744
    90	-0.486979
    91	-0.506077
    92	-0.505678
    93	-0.487773
    94	-0.453784
    95	-0.40655
    96	-0.352117
    97	-0.297508
    98	-0.246101
    99	-0.194378
   100	-0.135015
   101	-0.0636504
   102	0.0190597
   103	0.109553
   104	0.20403
   105	0.299348
   106	0.391271
   107	0.472387
   108	0.535429
   109	0.579039
   110	0.608029
   111	0.626529
   112	0.634618
   113	0.62993
   114	0.609951
   115	0.573551
   116	0.521026
   117	0.452074
   118	0.365947
   119	0.265984
   120	0.161999
   121	0.0650162
   122	-0.0183887
   123	-0.0861831
   124	-0.139125
   125	-0.178972
   126	-0.207617
   127	-0.227588
   128	-0.242887
   129	-0.256284
   130	-0.265016
   131	-0.263521
   132	-0.248057
   133	-0.218498
   134	-0.178393
   135	-0.133086
   136	-0.0876574
   137	-0.0465716
   138	-0.0143887
   139	0.00528089
   140	0.0138563
   141	0.017392
   142	0.0213963
   143	0.0291734
   144	0.0413653
   145	0.0561847
   146	0.0710285
   147	0.0833832
   148	0.0903486
   149	0.0863145
   150	0.078316
   151	0.0669295
   152	0.0557354
   153	0.0498276
   154	0.0491377
   155	0.056254
   156	0.0776792
   157	0.0991552
   158	0.1273
   159	0.160762
   160	0.198512
   161	0.239769
   162	0.284246
   163	0.325944
   164	0.377564
   165	0.428668
   166	0.474304
   167	0.509263
   168	0.52975
   169	0.533382
   170	0.519431
   171	0.49404
   172	0.446747
   173	0.384601
   174	0.311183
   175	0.230189
   176	0.14344
   177	0.048895
   178	-0.0469461
   179	-0.142555
   180	-0.235023
   181	-0.322787
   182	-0.403813
   183	-0.474272
   184	-0.528747
   185	-0.562275
   186	-0.572529
   187	-0.561675
   188	-0.533488
   189	-0.490777
   190	-0.435594
   191	-0.371609
   192	-0.303807
   193	-0.235503
   194	-0.167578
   195	-0.0992352
   196	-0.0299261
   197	0.0218093
   198	0.0879598
   199	0.147996
   200	0.201019
   201	0.245637
   202	0.27942
   203	0.299319
   204	0.304917
   205	0.29925
   206	0.287435
   207	0.2736
   208	0.259352
   209	0.245703
   210	0.227123
   211	0.218248
   212	0.213207
   213	0.205212
   214	0.20281
   215	0.201113
   216	0.200873
   217	0.202321
   218	0.203887
   219	0.195405
   220	0.191694
   221	0.177729
   222	0.170025
   223	0.159516
   224	0.149305
   225	0.128028
   226	0.102757
   227	0.0768746
   228	0.0516637
   229	0.0264813
   230	0.00197991
   231	-0.0182428
   232	-0.0320076
   233	-0.035588
   234	-0.0298423
   235	-0.0206233
   236	0.0185034
   237	0.030658
   238	0.049054
   239	0.0722812
   240	0.0873367
   241	0.101461
   242	0.116189
   243	0.131917
   244	0.145009
   245	0.152149
   246	0.152441
   247	0.145594
   248	0.105539
   249	0.0961267
   250	0.0851694
   251	0.0769259
   252	0.0620034
   253	0.0497555
   254	0.0454545
   255	0.0581295
   256	0.0600191
   257	0.0609384
   258	0.0709224
   259	0.0741009
   260	0.0837266
   261	0.0912483
   262	0.113688
   263	0.144875
   264	0.178874
   265	0.209023
   266	0.228584
   267	0.232775
   268	0.228334
   269	0.211995
   270	0.192992
   271	0.157969
   272	0.120944
   273	0.0926783
   274	0.0585248
   275	0.0215486
   276	-0.0238407
   277	-0.0697445
   278	-0.12473
   279	-0.179744
