     0	0.0297037
     1	0.0660412
     2	0.103968
     3	0.140125
     4	0.171294
     5	0.195403
     6	0.211909
     7	0.22027
     8	0.218891
     9	0.206768
    10	0.184562
    11	0.154019
    12	0.116884
    13	0.0745157
    14	0.0282684
    15	-0.0196648
    16	-0.0653454
    17	-0.104283
    18	-0.13421
    19	-0.154952
    20	-0.166166
    21	-0.166746
    22	-0.156404
    23	-0.137121
    24	-0.112172
    25	-0.0838312
    26	-0.0518944
    27	-0.0145625
    28	0.0283243
    29	0.0739248
    30	0.118661
    31	0.160618
    32	0.198954
    33	0.231964
    34	0.256714
    35	0.270519
    36	0.272797
    37	0.265977
    38	0.254049
    39	0.239996
    40	0.225007
    41	0.210252
    42	0.198547
    43	0.192969
    44	0.194095
    45	0.199475
    46	0.206183
    47	0.213852
    48	0.224713
    49	0.240249
    50	0.258901
    51	0.277636
    52	0.295145
    53	0.312084
    54	0.328677
    55	0.342957
    56	0.351634
    57	0.352518
    58	0.345414
    59	0.33068
    60	0.308063
    61	0.276525
    62	0.235331
    63	0.186148
    64	0.133241
    65	0.08154
    66	0.0346496
    67	-0.00514755
    68	-0.0349182
    69	-0.0508815
    70	-0.0502908
    71	-0.0326951
    72	-0.000399697
    73	0.0425359
    74	0.0920879
    75	0.144479
    76	0.195593
    77	0.241095
    78	0.277715
    79	0.304172
    80	0.320471
    81	0.327531
    82	0.32682
    83	0.319505
    84	0.306264
    85	0.288079
    86	0.267047
    87	0.24585
    88	0.226955
    89	0.212495
    90	0.204331
    91	0.204101
    92	0.212847
    93	0.229949
    94	0.252633
    95	0.276842
    96	0.298906
    97	0.316688
    98	0.32983
    99	0.339185
   100	0.345817
   101	0.350487
   102	0.354088
   103	0.357451
   104	0.360338
   105	0.360853
   106	0.355815
   107	0.342584
   108	0.32077
   109	0.292275
   110	0.259826
   111	0.225471
   112	0.191404
   113	0.160964
   114	0.137617
   115	0.12325
   116	0.11774
   117	0.11986
   118	0.128439
   119	0.143412
   120	0.165406
   121	0.193936
   122	0.226744
   123	0.261255
   124	0.295903
   125	0.329584
   126	0.36071
   127	0.387042
   128	0.406806
   129	0.420277
   130	0.430265
   131	0.440134
   132	0.451983
   133	0.466545
   134	0.484006
   135	0.503962
   136	0.524631
   137	0.542745
   138	0.554546
   139	0.557394
   140	0.551023
   141	0.536974
   142	0.517179
   143	0.493469
   144	0.46782
   145	0.442259
   146	0.417876
   147	0.394533
   148	0.371057
   149	0.346387
   150	0.319718
   151	0.292303
   152	0.265238
   153	0.234373
   154	0.214599
   155	0.201128
   156	0.188639
   157	0.187594
   158	0.190696
   159	0.195926
   160	0.201852
   161	0.207535
   162	0.212606
   163	0.215058
   164	0.220204
   165	0.228022
   166	0.239242
   167	0.252503
   168	0.265081
   169	0.274321
   170	0.278462
   171	0.275102
   172	0.266362
   173	0.252113
   174	0.23417
   175	0.215535
   176	0.199807
   177	0.189645
   178	0.186325
   179	0.190804
   180	0.202712
   181	0.220902
   182	0.243733
   183	0.269021
   184	0.291712
   185	0.318911
   186	0.344839
   187	0.368731
   188	0.389121
   189	0.404004
   190	0.412449
   191	0.414922
   192	0.412549
   193	0.407134
   194	0.40058
   195	0.394146
   196	0.388516
   197	0.391131
   198	0.385357
   199	0.369757
   200	0.356709
   201	0.341681
   202	0.324589
   203	0.305738
   204	0.286031
   205	0.26614
   206	0.247176
   207	0.230488
   208	0.217165
   209	0.207723
   210	0.202971
   211	0.199203
   212	0.197252
   213	0.192713
   214	0.19465
   215	0.198662
   216	0.204771
   217	0.212303
   218	0.220325
   219	0.224147
   220	0.230763
   221	0.233769
   222	0.241775
   223	0.251838
   224	0.260722
   225	0.275604
   226	0.292194
   227	0.310717
   228	0.327758
   229	0.341237
   230	0.348497
   231	0.347204
   232	0.338272
   233	0.321842
   234	0.287593
   235	0.268834
   236	0.261952
   237	0.242202
   238	0.232095
   239	0.221298
   240	0.209817
   241	0.199244
   242	0.189932
   243	0.182234
   244	0.176856
   245	0.174551
   246	0.176401
   247	0.186221
   248	0.195295
   249	0.212879
   250	0.23609
   251	0.258232
   252	0.28313
   253	0.293992
   254	0.29537
   255	0.310007
   256	0.310401
   257	0.315353
   258	0.305174
   259	0.287952
   260	0.269284
   261	0.257521
   262	0.244156
   263	0.236646
   264	0.236056
   265	0.240957
   266	0.247351
   267	0.257374
   268	0.264831
   269	0.270064
   270	0.274576
   271	0.269887
   272	0.260508
   273	0.251685
   274	0.239203
   275	0.226794
   276	0.216963
   277	0.206252
   278	0.208861
   279	0.195614
   280	0.186373
   281	0.178252
   282	0.17672
   283	0.173336
   284	0.186444
   285	0.192841
   286	0.193349
   287	0.206628
   288	0.224665
   289	0.240254
   290	0.260751
   291	0.265372
   292	0.259066
   293	0.252626
   294	0.240764
   295	0.229085
   296	0.218816
   297	0.202079
   298	0.193814
   299	0.187854
   300	0.181736
   301	0.17418
   302	0.164428
   303	0.15256
   304	0.142965
   305	0.12575
   306	0.124555
   307	0.130519
   308	0.143559
   309	0.164359
   310	0.185151
   311	0.206094
   312	0.225837
   313	0.242737
   314	0.255069
   315	0.261734
   316	0.263958
   317	0.259602
   318	0.252658
   319	0.244384
   320	0.244153
   321	0.249188
   322	0.239789
   323	0.253368
   324	0.272188
   325	0.290041
   326	0.306104
   327	0.320483
   328	0.327726
   329	0.315277
   330	0.297758
   331	0.273423
   332	0.236071
   333	0.200392
   334	0.167563
   335	0.138104
   336	0.114732
   337	0.099869
   338	0.0938576
   339	0.0958148
   340	0.104475
   341	0.105415
   342	0.135535
   343	0.161233
   344	0.18734
   345	0.209444
   346	0.229624
   347	0.247896
   348	0.264396
   349	0.279241
   350	0.292662
   351	0.29936
   352	0.308887
   353	0.308497
   354	0.297642
   355	0.296028
   356	0.281271
   357	0.258815
   358	0.230522
   359	0.198688
   360	0.169272
   361	0.136586
   362	0.103271
   363	0.0781101
   364	0.0741725
   365	0.0510979
   366	0.0289207
   367	0.0273346
   368	0.00106285
   369	-0.00880419
   370	-0.0119204
   371	-0.00359096
   372	0.0148517
   373	0.0410094
   374	0.0856514
   375	0.120733
   376	0.166591
   377	0.198682
   378	0.22367
   379	0.242277
   380	0.256135
   381	0.248884
   382	0.258645
   383	0.264837
   384	0.269517
   385	0.264372
   386	0.265959
   387	0.263769
   388	0.256465
   389	0.245972
   390	0.23534
   391	0.226716
   392	0.220356
   393	0.214322
   394	0.227189
   395	0.21355
   396	0.198382
   397	0.18842
   398	0.179183
   399	0.168742
   400	0.167076
   401	0.167655
   402	0.171766
   403	0.179366
   404	0.187074
   405	0.192737
   406	0.195914
   407	0.195982
   408	0.174152
   409	0.173459
   410	0.170203
   411	0.167205
   412	0.164232
   413	0.160974
   414	0.136976
   415	0.137453
   416	0.134503
   417	0.131471
   418	0.132299
   419	0.131981
   420	0.129981
   421	0.127882
   422	0.0929006
   423	0.110533
   424	0.117103
   425	0.0945342
   426	0.0928553
   427	0.0942608
   428	0.0895657
   429	0.101933
   430	0.131075
   431	0.148946
   432	0.164209
   433	0.176296
   434	0.184449
   435	0.183136
   436	0.170887
   437	0.158777
   438	0.168649
   439	0.14866
   440	0.136918
   441	0.132795
   442	0.133463
   443	0.113869
   444	0.121878
   445	0.135271
   446	0.182998
   447	0.195491
   448	0.247654
   449	0.247643
   450	0.244011
   451	0.236126
   452	0.224091
   453	0.207197
   454	0.192829
   455	0.181034
   456	0.170083
   457	0.15782
   458	0.143301
   459	0.128621
   460	0.115171
   461	0.108861
   462	0.110101
   463	0.118395
   464	0.133355
   465	0.152461
   466	0.160922
   467	0.166977
   468	0.162253
   469	0.147627
   470	0.127162
   471	0.107748
   472	0.0955962
   473	0.117312
   474	0.135258
   475	0.168586
   476	0.205722
   477	0.245662
   478	0.279018
   479	0.292666
   480	0.289531
   481	0.270737
   482	0.238122
   483	0.196561
   484	0.153962
   485	0.117673
   486	0.0926273
   487	0.0798679
   488	0.0748659
   489	0.0720897
   490	0.071219
   491	0.0659369
   492	0.0549714
   493	0.0380241
   494	0.0162764
   495	-0.00345569
   496	-0.0183578
   497	-0.0176826
   498	-0.0248095
   499	-0.0254362
   500	-0.0209122
   501	-0.011522
   502	0.001462
   503	0.015097
   504	0.0202336
   505	0.0267781
   506	0.02825
   507	0.0365109
   508	0.0551471
   509	0.082791
   510	0.10549
   511	0.124751
   512	0.138473
   513	0.14749
   514	0.153107
   515	0.163923
   516	0.156217
   517	0.15248
   518	0.153831
   519	0.161178
   520	0.169775
   521	0.178677
   522	0.183844
   523	0.172432
   524	0.142728
   525	0.12459
   526	0.11069
   527	0.112118
   528	0.1241
   529	0.145388
   530	0.172655
   531	0.199833
   532	0.220921
   533	0.234386
   534	0.230962
   535	0.2219
   536	0.212527
   537	0.174363
   538	0.174832
   539	0.179084
   540	0.187049
   541	0.194721
   542	0.209126
   543	0.214068
   544	0.213419
   545	0.211656
   546	0.210786
   547	0.210022
   548	0.207953
   549	0.204442
   550	0.200861
   551	0.19888
   552	0.197756
   553	0.201189
   554	0.193507
   555	0.187275
   556	0.185481
   557	0.186898
   558	0.170541
   559	0.200544
   560	0.174605
   561	0.182552
   562	0.16166
   563	0.1414
   564	0.124477
   565	0.114079
   566	0.112708
   567	0.120216
   568	0.132832
   569	0.144475
   570	0.148656
   571	0.141673
   572	0.130406
   573	0.120994
   574	0.114918
   575	0.11246
   576	0.115353
   577	0.126716
   578	0.147094
   579	0.171761
   580	0.192986
   581	0.204907
   582	0.242118
   583	0.234295
   584	0.218054
   585	0.195577
   586	0.171324
   587	0.15615
   588	0.153396
   589	0.158365
   590	0.165297
   591	0.164218
   592	0.146677
   593	0.101195
   594	0.0510008
   595	0.00286333
   596	-0.0379473
   597	-0.0675615
   598	-0.0817431
   599	-0.0800909
   600	-0.0702933
   601	-0.0655523
   602	-0.0768372
   603	-0.107002
   604	-0.149336
   605	-0.191692
   606	-0.224462
   607	-0.230743
   608	-0.209531
   609	-0.164901
   610	-0.098346
   611	-0.0203321
   612	0.053438
   613	0.109027
   614	0.140384
   615	0.151754
   616	0.15201
   617	0.146573
   618	0.138287
   619	0.131522
   620	0.128788
   621	0.127006
   622	0.118817
   623	0.0987085
   624	0.0666525
   625	0.0269492
   626	0.00523212
   627	-0.0990396
   628	-0.14879
   629	-0.188515
   630	-0.208264
   631	-0.207666
   632	-0.197047
   633	-0.217608
   634	-0.383085
   635	-0.376181
   636	-0.369326
   637	-0.362884
   638	-0.356591
   639	-0.344928
   640	-0.331908
   641	-0.476296
   642	-0.398467
   643	-0.331034
   644	-0.276594
   645	-0.230406
   646	-0.187869
   647	-0.145907
   648	-0.099131
   649	-0.0338605
   650	0.0641155
   651	0.187019
   652	0.312689
   653	0.415967
   654	0.482035
   655	0.513175
   656	0.519608
   657	0.510247
   658	0.491704
   659	0.471158
   660	0.458153
   661	0.460543
   662	0.476568
   663	0.492471
   664	0.491982
   665	0.467172
   666	0.417659
   667	0.346016
   668	0.255764
   669	0.153025
   670	0.0489512
   671	-0.0415646
   672	-0.107312
   673	-0.148667
   674	-0.175768
   675	-0.197507
   676	-0.216591
   677	-0.233674
   678	-0.250866
   679	-0.27003
   680	-0.288382
   681	-0.317269
   682	0.172681
   683	0.183787
   684	0.196524
   685	0.200675
   686	0.192578
   687	0.181381
   688	0.180298
   689	0.197026
   690	0.227805
   691	0.24649
