298 -2.5848e-05
222 -0.28116
253 0.297115
474 0.337952
365 -0.645173
439 0.856729
343 -0.927205
355 1.77297
267 -0.490353
214 0.906207
198 -1.50098
249 -1.08689
325 -1.66714
560 0.036334
375 -0.139542
157 0.307313
368 -0.467134
254 0.731713
279 -0.892777
352 0.221586
262 1.52188
200 2.23864
683 -0.973212
251 -0.669287
635 0.0579065
395 0.214796
528 -0.207498
249 -1.06288
258 -0.328388
386 -1.33321
178 0.4177
164 -1.00492
285 -0.375507
225 0.364438
283 -0.715658
447 0.10355
238 0.723311
291 -1.06036
439 -0.837073
287 -0.38282
333 -0.213836
277 -0.120686
342 0.800358
377 0.455574
642 -1.06933
323 0.922558
220 -0.291793
538 1.05403
562 -1.19055
256 1.09759
320 0.936791
356 -0.30959
444 1.4727
431 1.24072
498 1.05659
424 1.18143
277 -1.40568
368 1.02471
554 0.320904
516 -1.10491
237 0.70202
429 -0.204259
