416 0.535673
237 1.81126
363 1.29784
436 0.459473
240 1.293
444 -0.789621
507 -0.579288
382 -0.031668
426 1.386
154 2.02907
248 0.308053
172 -0.225087
255 1.17344
211 -0.231432
259 0.863893
254 0.693564
260 0.442842
397 -1.06801
628 -0.392934
628 0.138839
306 1.01218
693 0.629867
252 0.125987
400 1.57794
423 1.30393
258 0.113962
268 -0.445665
409 -0.773956
356 0.202299
235 1.54697
280 0.599621
449 -0.605076
335 -1.6224
331 -0.921742
259 1.73819
330 -0.521038
185 1.2064
271 -0.65875
444 0.454702
583 1.72493
415 1.69156
235 1.35469
274 0.129372
476 1.56007
361 0.40455
415 0.36453
354 0.256074
235 2.49747
525 1.15005
150 0.109256
369 1.72637
323 -0.51234
235 0.406348
294 -0.0496279
320 1.92242
327 -0.316393
