298 -1.28586
222 -1.7659
253 0.402264
474 1.09628
365 0.585867
439 2.07801
343 -1.00922
355 2.20498
267 -1.21204
214 0.438213
198 -2.31344
249 -2.90046
325 -3.3357
560 0.608104
375 0.677106
157 -0.8914
368 0.155842
254 1.10913
279 -0.255679
352 -0.673865
262 3.68476
200 2.35282
683 -0.217698
251 -1.15673
635 -0.221917
395 1.88332
528 -0.429887
249 -2.64417
258 0.924837
386 -3.65432
178 0.565684
164 -2.72882
285 0.344572
225 -0.229091
283 -0.90725
447 1.21723
238 -0.383613
291 -1.25573
439 -0.945998
287 -2.19828
333 -1.27939
277 -0.0621901
342 0.132319
377 1.78647
642 -2.30256
323 0.202238
220 -1.45265
538 1.16366
562 -2.09898
256 2.91966
320 2.21032
356 0.0251772
444 2.19986
431 2.96486
498 2.49115
424 3.49703
277 -2.95082
368 3.0375
554 0.73878
516 -2.07231
237 2.80765
429 -0.977721
