416 0.0526466
237 -0.499913
363 -1.63379
436 -0.178964
240 -1.03359
444 1.14831
507 0.0410406
382 0.0147422
426 0.602496
154 -1.02019
248 -0.662552
172 -1.13206
255 -1.10415
211 -0.441561
259 -1.78171
254 -0.410809
260 0.316763
397 1.5753
628 -0.760536
628 0.155095
306 -0.750233
693 -0.855428
252 0.811075
400 -2.11693
423 -0.833383
258 -0.796487
268 0.427524
409 1.44828
356 0.807056
235 -1.46235
280 -1.27328
449 -0.668783
335 1.7043
331 1.1128
259 -2.00893
330 0.728699
185 0.790198
271 1.6197
444 -1.41897
583 -0.843774
415 -0.318177
235 -0.904456
274 -0.690972
476 -0.808118
361 -0.572699
415 0.509998
354 0.3265
235 -2.38497
525 -1.75992
150 0.48873
369 0.508387
323 2.06329
235 -0.301008
294 0.659894
320 -0.793857
327 0.991908
