298 0.642906
222 0.601788
253 0.0959834
474 -0.210186
365 -0.938107
439 -0.182275
343 -0.422597
355 0.670481
267 0.115666
214 0.687101
198 -0.34426
249 0.363341
325 0.000711812
560 -0.267718
375 -0.478095
157 0.753013
368 -0.545055
254 0.177149
279 -0.764937
352 0.558519
262 -0.320502
200 1.06223
683 -0.864363
251 -0.0909208
635 0.168865
395 -0.726866
528 0.00744527
249 0.259205
258 -0.790807
386 0.49395
178 0.134858
164 0.359497
285 -0.547793
225 0.478983
283 -0.262033
447 -0.505064
238 0.915117
291 -0.432492
439 -0.364074
287 0.716318
333 0.425859
277 -0.0895909
342 0.734198
377 -0.437661
642 0.0819526
323 0.821439
220 0.434532
538 0.472202
562 -0.141055
256 -0.362236
320 -0.168372
356 -0.322178
444 0.37277
431 -0.241711
498 -0.188982
424 -0.567083
277 0.06973
368 -0.494039
554 -0.0484855
516 -0.0687576
237 -0.701806
429 0.284601
