298 -0.0588748
222 0.43367
253 -1.06952
474 -0.679815
365 0.773418
439 -1.7609
343 -0.298003
355 -0.738265
267 0.896417
214 -0.399182
198 -0.511384
249 0.383374
325 1.92606
560 -0.141962
375 -0.0548878
157 1.24418
368 -0.723202
254 1.00116
279 -0.0166599
352 1.28633
262 -2.33929
200 -1.15005
683 0.2159
251 -0.496038
635 0.451151
395 -2.06496
528 -0.0973412
249 0.164473
258 -0.143626
386 0.790495
178 -0.845663
164 0.968706
285 -1.10233
225 1.11482
283 -0.376565
447 -0.275384
238 0.70524
291 0.752314
439 0.554384
287 1.42354
333 1.95172
277 -0.557161
342 0.453296
377 -1.3697
642 0.543806
323 0.775364
220 0.138314
538 -0.856225
562 -0.196966
256 -0.89516
320 -0.679649
356 -0.0164436
444 -1.76656
431 -1.36428
498 -1.85774
424 -1.29265
277 2.24505
368 -1.40458
554 0.284106
516 -0.445415
237 -0.696384
429 0.383162
