298 1.28584
222 1.48474
253 -0.105149
474 -0.758324
365 -1.23104
439 -1.22128
343 0.0820115
355 -0.432011
267 0.721684
214 0.467994
198 0.812458
249 1.81357
325 1.66856
560 -0.57177
375 -0.816648
157 1.19871
368 -0.622976
254 -0.377414
279 -0.637098
352 0.895451
262 -2.16288
200 -0.114178
683 -0.755514
251 0.487446
635 0.279824
395 -1.66853
528 0.222389
249 1.58129
258 -1.25323
386 2.32111
178 -0.147984
164 1.72391
285 -0.720079
225 0.593528
283 0.191592
447 -1.11368
238 1.10692
291 0.195375
439 0.108925
287 1.81546
333 1.06555
277 -0.0584959
342 0.668038
377 -1.3309
642 1.23323
323 0.72032
220 1.16086
538 -0.10963
562 0.908437
256 -1.82206
320 -1.27353
356 -0.334767
444 -0.72716
431 -1.72414
498 -1.43456
424 -2.3156
277 1.54514
368 -2.01279
554 -0.417875
516 0.967398
237 -2.10563
429 0.773462
