416 0.740222
237 3.18603
363 2.06474
436 0.368843
240 1.91081
444 -2.63355
507 -1.46753
382 -2.04935
426 1.33153
154 2.1731
248 0.722214
172 -1.30796
255 0.27544
211 -0.552802
259 1.93053
254 -0.449795
260 -0.131272
397 -2.41046
628 -0.913184
628 -0.262023
306 0.388869
693 0.622224
252 -0.292778
400 2.61466
423 0.457601
258 -0.447367
268 -1.22938
409 -3.34616
356 -0.85559
235 1.31345
280 0.150095
449 0.0630763
335 -3.63039
331 -2.67387
259 2.89257
330 -2.56986
185 0.76514
271 -1.31421
444 0.862382
583 3.46731
415 1.94893
235 1.32237
274 -0.00686349
476 2.89033
361 0.701792
415 -0.432663
354 -0.576329
235 3.90672
525 1.62313
150 -0.669962
369 2.53996
323 -2.81917
235 -0.770236
294 -0.0903667
320 2.27281
327 -1.57765
