298 1.34474
222 1.33223
253 0.667252
474 -0.41646
365 -1.35929
439 -0.317105
343 1.30722
355 -1.46672
267 0.315621
214 -0.0390316
198 2.82482
249 2.51709
325 1.40964
560 -0.466142
375 -0.622218
157 -0.352782
368 0.56736
254 -2.11028
279 0.272339
352 -0.612463
262 -1.34546
200 -1.20277
683 0.00179741
251 1.65277
635 -0.229234
395 0.181636
528 0.527229
249 2.47969
258 -0.781211
386 2.86382
178 0.279979
164 1.76012
285 0.757755
225 -0.885725
283 1.28382
447 -0.941843
238 -0.321627
291 0.50342
439 0.391614
287 0.774738
333 -0.672327
277 0.619351
342 -0.585616
377 -0.416772
642 1.75875
323 -0.977602
220 1.31434
538 -0.307437
562 2.29595
256 -2.0245
320 -1.53068
356 -0.00873361
444 -0.433297
431 -1.60058
498 -0.63341
424 -2.20437
277 0.705773
368 -1.63291
554 -1.02289
516 2.51773
237 -2.11127
429 0.594559
