415 453.875736687
236 456.550184228
362 457.9622991
435 447.960804951
239 462.057819878
443 462.973038546
506 442.974506766
381 437.255596527
425 422.18925995
153 453.894609324
247 461.907353783
171 466.241771629
254 446.017808733
210 452.914892761
258 449.827402084
253 465.333941466
259 444.675049147
396 454.165872176
627 465.484970887
627 443.381984762
305 457.293830878
692 451.834865555
251 478.655814847
399 441.316599498
422 459.122314574
257 444.205456439
267 427.560665719
408 451.032994826
355 435.492900464
234 447.287922944
279 466.632928289
448 464.226852929
334 440.28457234
330 429.387414933
258 448.479781036
329 422.360225675
184 469.570327284
270 451.870784542
443 455.909634042
582 449.922407032
414 463.263556418
234 454.901859213
273 468.234248211
475 448.560075916
360 441.562118829
414 470.135023207
353 439.497161151
234 466.440951732
524 445.203858069
149 456.409989284
368 464.681494552
322 436.122383448
234 452.926476879
293 435.480186887
319 445.457585522
326 463.226994435
