297 444.85493969
221 448.623023135
252 447.4652534055
473 454.627233352
364 451.777428445
438 442.397847835
342 444.746682058
354 434.9682855215
266 417.916376132
213 443.034647052
197 450.4043440735
248 446.6578193275
324 446.3106633605
559 444.0764838915
374 447.0378857
156 437.519971997
367 443.137503407
253 445.2245353205
278 446.6257515065
351 446.169995277
261 449.2225230615
199 436.257712689
682 445.5353222765
250 416.1086207795
634 444.2535618735
394 438.0815520225
527 451.1474663205
248 449.967898436
257 445.949485285
385 436.808114048
177 399.3631954785
163 435.196883274
284 446.750744073
224 420.013408203
282 441.1313787045
446 444.1792057675
237 449.4974630725
290 444.2549664045
438 446.9287864225
286 435.134109702
332 445.4562885625
276 439.7616605935
341 425.7481261715
376 436.602071314
641 445.882466101
322 446.860729655
219 435.4947590175
537 443.524951229
561 441.710553791
255 445.153928089
319 446.2558001645
355 447.0764537255
443 443.8461674535
430 446.723358117
497 453.089550362
423 445.830055587
276 444.5737617695
367 437.2860888565
553 418.1948494015
515 450.486479555
236 451.1819301815
428 438.9303358195
