415 443.854682482
236 436.834357428
362 432.921131211
435 449.441006442
239 445.338850411
443 434.385833127
506 455.996828137
381 462.888621648
425 469.633888984
153 440.460941989
247 438.088179833
171 432.772591562
254 438.702029037
210 447.77903953
258 456.42186006
253 429.489543851
259 460.193405229
396 441.397241651
627 437.904097838
627 456.753918838
305 438.628921602
692 444.064031216
251 426.722017345
399 455.203848118
422 439.268449026
257 447.720358542
267 466.735802826
408 451.498502543
355 466.125906374
234 458.348372628
279 435.263136584
448 447.435033684
334 468.011521371
330 461.506932323
258 438.305260468
329 469.544525028
184 422.151701842
270 441.934780063
443 453.558119133
582 453.685842183
414 429.51323291
234 436.603148472
273 440.699166558
475 450.190990932
360 468.448708101
414 431.518166198
353 465.54933002
234 438.112990971
524 453.757417898
149 438.809834379
368 430.794248911
322 467.447320459
234 458.847156682
293 467.257285586
319 445.961441097
326 448.099185282
