297 180.020848892
221 169.503228889
252 153.911858972
473 182.225302067
364 146.012097506
438 191.257411215
342 189.326825252
354 189.978078184
266 164.66985444
213 171.662864385
197 194.013304435
248 162.960261274
324 208.277365482
559 156.751513242
374 230.36996213
156 181.445195073
367 191.24145586
253 200.073452196
278 147.125085127
351 184.257336336
261 200.575148775
199 205.823188433
682 202.957198707
250 186.176966624
634 181.450383666
394 157.144616506
527 201.039210324
248 210.330442167
257 171.002269179
385 187.675690141
177 173.061058486
163 211.500256424
284 196.196508475
224 166.115985149
282 211.549901057
446 202.132789378
237 210.128238172
290 167.059522802
438 148.47237687
286 174.828858852
332 153.913667285
276 223.194731795
341 206.181582888
376 160.531934777
641 188.430609183
322 196.825660717
219 158.866603452
537 197.960876394
561 199.615114461
255 187.58405136
319 190.225236827
355 181.787955736
443 144.002549827
430 207.928030794
497 202.505732674
423 160.219625204
276 195.650750757
367 164.248747471
553 177.682668609
515 161.49201779
236 157.034128597
428 174.321976006
