297 442.671518889
221 453.157130448
252 452.846460157
473 461.077689523
364 467.628630629
438 436.023355396
342 436.179009869
354 425.125105724
266 426.47637128
213 448.022282497
197 436.597628453
248 449.278708281
324 432.107947927
559 454.475161854
374 425.022329974
156 444.245166561
367 436.445129885
253 426.569326125
278 461.4678574
351 441.641821894
261 431.671443341
199 419.23772951
682 435.079834806
250 413.188314917
634 444.132961611
394 443.547102237
527 425.99631121
248 427.529553587
257 444.976541957
385 429.976733576
177 390.239825497
163 414.70586446
284 444.610591832
224 419.52549143
282 418.624271587
446 436.887247243
237 436.0300738
290 448.026795407
438 464.854654742
286 441.029713542
332 450.170020412
276 417.8619848
341 414.145947686
376 436.613316527
641 436.325177001
322 442.428352406
219 444.209199454
537 426.64872531
561 424.065579512
255 434.775717871
319 440.539032399
355 440.772742993
443 467.570480995
430 432.342379505
497 444.145894886
423 446.462418091
276 439.239360159
367 440.83032502
553 416.015563946
515 456.944242742
236 464.515695529
428 436.61614213
