415 448.8652095845
236 446.692270828
362 445.4417151555
435 448.7009056965
239 453.6983351445
443 448.6794358365
506 449.4856674515
381 450.0721090875
425 445.911574467
153 447.1777756565
247 449.997766808
171 449.5071815955
254 442.359918885
210 450.3469661455
258 453.124631072
253 447.4117426585
259 452.434227188
396 447.7815569135
627 451.6945343625
627 450.0679518
305 447.96137624
692 447.9494483855
251 452.688916096
399 448.260223808
422 449.1953818
257 445.9629074905
267 447.1482342725
408 451.2657486845
355 450.809403419
234 452.818147786
279 450.9480324365
448 455.8309433065
334 454.1480468555
330 445.447173628
258 443.392520752
329 445.9523753515
184 445.861014563
270 446.9027823025
443 454.7338765875
582 451.8041246075
414 446.388394664
234 445.7525038425
273 454.4667073845
475 449.375533424
360 455.005413465
414 450.8265947025
353 452.5232455855
234 452.2769713515
524 449.4806379835
149 447.6099118315
368 447.7378717315
322 451.7848519535
234 455.8868167805
293 451.3687362365
319 445.7095133095
326 455.6630898585
